Author,Axe 1,Axe 2,Axe 3,Axe 4,Axe 5,Axe 6,Axe 7,Axe 8,Axe 9,Axe 10,Axe 11,Axe 12,Axe 13,Axe 14,Axe 15,Axe 16,Axe 17,Axe 18
LESKOV,0.7637903104271637,0.2118790826659276,1.1995173912182446,0.7248451721098942,0.02821378288566764,0.14364178469108232,7.973219472472248,2.1755007404144915,0.6400918527875205,2.018006837956163,0.38573898030062287,0.8105550635130389,13.726926530234241,1.7375393564867205,0.023553518366561676,1.3936531047200333,0.09861013772649736,0.12377593466856338
MELNIKOV-PETCHERSKI,0.5269547201683858,0.04647874020160782,1.6656405973252106,0.06699056928155898,0.06469593729926944,0.42241868464265153,6.161653249918034,0.022087370569496723,9.16916326682364,1.0186074703964199,0.22863566047788197,0.7113875647244994,5.720422873810825,1.2689781475115527,0.10226579324595869,3.707575529989477,8.84450720636626,0.052919597137998056
N.OSTROVSKI,2.3997204625258886,2.168205454492096,6.875292511853479,0.09897965530809603,0.0306187851431271,1.4541800876705897,9.033241218273867,5.382311690062555,1.2984297239469427,0.09360829092454176,0.06996521105901603,2.491648539361201,15.903007143489173,0.0012533852212090397,2.10633567044225,8.68497175026594,1.287522562174751,7.301717831547745
PASTERNAK,0.7614176850315126,0.7706630646473457,0.1441812190114923,0.009065530585976946,3.2203796677280834,0.7282699256316172,4.232782092733222,4.362687715905498,0.2852131278777013,0.14449970820743296,2.855615979294784,4.5455757059355015,3.0446514643927323,4.513643713135564,0.2722036444042224,0.7304616149578443,0.5183924747365198,5.418714278530289
POLEVOÏ,20.86762300341653,1.4746228585594576,0.0017880450670443688,0.016932066146739994,1.0551819005559686,0.00015177714464051492,3.3036010200030637,0.0953282433471985,0.1133888757841324,1.2345098037033946,0.11557360444464135,0.11886957435208734,0.008457996023572466,0.04199087333439132,0.010870904551124856,0.005486484558817693,2.138792856906678,0.8081899852019429
POUCHKINE,1.0163232796688266,1.310256723166147,0.8196486175061182,5.854860793692785,0.5158944500611766,2.1868100513968916,1.5306536462573037,0.14974332808066068,1.2672106422605889,6.089931764196607,0.029115930964628268,4.840383458896887,1.157426403286612,1.1002890979754614,2.3372622705459087,3.328758522380839,0.14770724031297167,0.5851156590034956
SALTYKOV-CHTCHEDRINE,0.9901203321064587,0.16210203588125682,0.8289621457101823,21.808716871396207,0.2188112595700239,0.14695233892264625,6.686099808629802,2.184196666534022,0.3656058842100202,3.248421241528755,0.31567011859061245,4.05818466031624,13.054499667827738,0.3360728202942789,3.298321988654567,0.00894648420199778,6.271457557289348,3.1018321800056086
SOLJENITSYNE,1.5645806380812726,31.706336443204393,0.05774449129959538,0.07012209757774915,5.570765711397948,13.9095791437731,6.604790478793787,0.7804935037207977,0.004446774275176466,0.09078151408834191,0.0834177162978364,1.996260726394861,0.0035268737097144797,0.052545005542058584,4.257381962743097,1.7290810346550205,0.00027659392997702106,0.07547494736660712
SOLOGOUB,0.05335466708325524,0.9637429543202394,6.604322148091869,0.09434242566058075,0.09954954225434984,0.04580225960137401,5.995031673923522,9.997741214544831,0.8026286207105463,0.3621094182440039,0.2872305429147113,6.795880535170687,0.026695373101908105,0.11085182307758568,1.8518687526502136,6.597442590753334,0.16022201754351767,5.089366037588131
TCHEKHOV,1.2720950051380635,0.7072020672247271,5.6190441138631195,12.18170422766051,0.34657360266506093,0.0018269308265438193,0.46948291894578903,2.640219726075541,6.306140340619634,6.401138640612709,13.039388581848597,6.4973268679072795,2.9376531312556846,0.4524219472496902,0.2102935636622599,1.7425635365178853,0.0026280634906958172,0.5832150968245308
